Date,Symbol,OpenPrice,HighPrice,LowPrice,ClosePrice,High%,Low%,Close%,target_wrt_h&l%,stoploss_wrt_h&l%,profit_decider,Day,Month,Year,stploss,trgt,profit,cumsum,cumprod
2024-02-27,ADANIENT,3339.0,3340.0,3273.0,3302.3,0.03,-1.977,-1.099,1.977,0.03,0.03,27,2,2024,0.4,5.5,0.699,-5.565999999999999,0.9451508694355726
2024-02-28,ADANIENT,3309.2,3318.8,3207.5,3219.0,0.29,-3.073,-2.726,3.073,0.29,0.29,28,2,2024,0.4,5.5,2.326,-3.239999999999999,0.967135078658644
2024-02-29,ADANIENT,3220.05,3304.75,3205.35,3285.4,2.63,-0.457,2.029,2.63,0.457,0.457,29,2,2024,0.4,5.5,-0.8,-4.039999999999999,0.9593979980293749
2024-03-01,ADANIENT,3309.85,3346.0,3281.8,3318.75,1.092,-0.847,0.269,1.092,0.847,0.847,1,3,2024,0.46,2.1,-0.92,-0.92,0.9908
2024-03-02,ADANIENT,3332.0,3348.7,3321.5,3333.25,0.501,-0.315,0.038,0.501,0.315,0.315,2,3,2024,0.46,2.1,-0.42200000000000004,-1.342,0.986618824
2024-03-04,ADANIENT,3335.0,3350.0,3310.05,3317.15,0.45,-0.748,-0.535,0.748,0.45,0.45,4,3,2024,0.46,2.1,0.07500000000000001,-1.2670000000000001,0.987358788118
2024-03-05,ADANIENT,3325.3,3334.0,3295.05,3310.2,0.262,-0.91,-0.454,0.91,0.262,0.262,5,3,2024,0.46,2.1,-0.006000000000000005,-1.2730000000000001,0.9872995465907131
2024-03-06,ADANIENT,3323.0,3323.0,3183.15,3233.95,0.0,-4.209,-2.68,4.209,0.0,0.0,6,3,2024,0.46,2.1,1.6400000000000001,0.367,1.0034912591548006
2024-03-07,ADANIENT,3240.0,3262.0,3220.0,3226.55,0.679,-0.617,-0.415,0.679,0.617,0.617,7,3,2024,0.46,2.1,-0.92,-0.553,0.9942591395705765
2024-03-11,ADANIENT,3241.2,3259.0,3200.0,3207.35,0.549,-1.271,-1.044,1.271,0.549,0.549,11,3,2024,0.46,2.1,-0.92,-1.473,0.9851119554865273
2024-03-12,ADANIENT,3207.35,3222.7,3111.0,3122.5,0.479,-3.004,-2.645,3.004,0.479,0.479,12,3,2024,0.46,2.1,-0.92,-2.3930000000000002,0.9760489254960513
